0,/smc8/Melody1/Sequencer1/Slider0,i,0
35,/smc8/Melody1/Sequencer1/Slider1,i,0
36,/smc8/Melody1/Sequencer1/Slider2,i,0
37,/smc8/Melody1/Sequencer1/Slider3,i,0
38,/smc8/Melody1/Sequencer1/Slider4,i,0
39,/smc8/Melody1/Sequencer1/Slider5,i,0
40,/smc8/Melody1/Sequencer1/Slider6,i,0
41,/smc8/Melody1/Sequencer1/Slider7,i,0
1958,/smc8/Rhythm1/Sequencer1/Slider0,i,0
1963,/smc8/Rhythm1/Sequencer1/Slider1,i,0
1965,/smc8/Rhythm1/Sequencer1/Slider2,i,0
1966,/smc8/Rhythm1/Sequencer1/Slider3,i,0
1967,/smc8/Rhythm1/Sequencer1/Slider4,i,0
1968,/smc8/Rhythm1/Sequencer1/Slider5,i,0
1969,/smc8/Rhythm1/Sequencer1/Slider6,i,0
1970,/smc8/Rhythm1/Sequencer1/Slider7,i,0
3422,/smc8/Rhythm1/PerformanceModifiers1/Toggle1,i,1
4483,/smc8/Rhythm1/SoundModifiers1/Knob1,i,498
4520,/smc8/Rhythm1/SoundModifiers1/Knob1,i,478
4561,/smc8/Rhythm1/SoundModifiers1/Knob1,i,422
4598,/smc8/Rhythm1/SoundModifiers1/Knob1,i,278
4633,/smc8/Rhythm1/SoundModifiers1/Knob1,i,253
4664,/smc8/Rhythm1/SoundModifiers1/Knob1,i,222
4710,/smc8/Rhythm1/SoundModifiers1/Knob1,i,191
4739,/smc8/Rhythm1/SoundModifiers1/Knob1,i,150
4779,/smc8/Rhythm1/SoundModifiers1/Knob1,i,104
4805,/smc8/Rhythm1/SoundModifiers1/Knob1,i,63
4857,/smc8/Rhythm1/SoundModifiers1/Knob1,i,23
4898,/smc8/Rhythm1/SoundModifiers1/Knob1,i,2
4929,/smc8/Rhythm1/SoundModifiers1/Knob1,i,0
5233,/smc8/Rhythm1/SoundModifiers1/Knob1,i,5
5265,/smc8/Rhythm1/SoundModifiers1/Knob1,i,15
5301,/smc8/Rhythm1/SoundModifiers1/Knob1,i,25
5345,/smc8/Rhythm1/SoundModifiers1/Knob1,i,30
6287,/smc8/Rhythm1/SoundModifiers1/Knob1,i,1023
6780,/smc8/Rhythm1/SoundModifiers1/Knob1,i,997
6810,/smc8/Rhythm1/SoundModifiers1/Knob1,i,987
6843,/smc8/Rhythm1/SoundModifiers1/Knob1,i,982
7066,/smc8/Rhythm1/SoundModifiers1/Knob1,i,930
7122,/smc8/Rhythm1/SoundModifiers1/Knob1,i,414
7163,/smc8/Rhythm1/SoundModifiers1/Knob1,i,296
7229,/smc8/Rhythm1/SoundModifiers1/Knob1,i,230
7271,/smc8/Rhythm1/SoundModifiers1/Knob1,i,35
7324,/smc8/Rhythm1/SoundModifiers1/Knob1,i,0
