0,/smc8/Melody1/Sequencer1/Slider0,i,0
11,/smc8/Melody1/Sequencer1/Slider1,i,0
11,/smc8/Melody1/Sequencer1/Slider2,i,0
12,/smc8/Melody1/Sequencer1/Slider3,i,0
19,/smc8/Melody1/Sequencer1/Slider4,i,0
28,/smc8/Melody1/Sequencer1/Slider5,i,0
30,/smc8/Melody1/Sequencer1/Slider6,i,0
32,/smc8/Melody1/Sequencer1/Slider7,i,0
1920,/smc8/Melody1/Sequencer1/Slider2,i,0
2055,/smc8/Melody1/Sequencer1/Slider2,i,85
2172,/smc8/Melody1/Sequencer1/Slider2,i,170
4034,/smc8/Melody1/SoundModifiers1/Knob0,i,0
4127,/smc8/Melody1/SoundModifiers1/Knob0,i,341
5294,/smc8/Melody1/Sequencer1/Slider4,i,85
5439,/smc8/Melody1/Sequencer1/Slider4,i,255
5486,/smc8/Melody1/Sequencer1/Slider4,i,341
6216,/smc8/Rhythm1/Sequencer1/Slider0,i,0
6223,/smc8/Rhythm1/Sequencer1/Slider1,i,0
6252,/smc8/Rhythm1/Sequencer1/Slider2,i,0
6253,/smc8/Rhythm1/Sequencer1/Slider3,i,0
6253,/smc8/Rhythm1/Sequencer1/Slider4,i,0
6253,/smc8/Rhythm1/Sequencer1/Slider5,i,0
6253,/smc8/Rhythm1/Sequencer1/Slider6,i,0
6254,/smc8/Rhythm1/Sequencer1/Slider7,i,0
7039,/smc8/Rhythm1/Sequencer1/Slider3,i,85
7193,/smc8/Rhythm1/Sequencer1/Slider3,i,170
7213,/smc8/Rhythm1/Sequencer1/Slider3,i,255
7259,/smc8/Rhythm1/Sequencer1/Slider3,i,341
7821,/smc8/Rhythm1/Sequencer1/Slider2,i,0
7959,/smc8/Rhythm1/Sequencer1/Slider2,i,85
8022,/smc8/Rhythm1/Sequencer1/Slider2,i,255
8640,/smc8/Rhythm1/Sequencer1/Slider1,i,0
8772,/smc8/Rhythm1/Sequencer1/Slider1,i,170
8852,/smc8/Rhythm1/Sequencer1/Slider1,i,255
8872,/smc8/Rhythm1/Sequencer1/Slider1,i,341
9442,/smc8/Rhythm1/Sequencer1/Slider0,i,85
9627,/smc8/Rhythm1/Sequencer1/Slider0,i,255
9663,/smc8/Rhythm1/Sequencer1/Slider0,i,341
9788,/smc8/Rhythm1/Sequencer1/Slider0,i,426
9950,/smc8/Rhythm1/Sequencer1/Slider0,i,511
10975,/smc8/Rhythm1/Sequencer1/Slider5,i,85
11178,/smc8/Rhythm1/Sequencer1/Slider5,i,426
11212,/smc8/Rhythm1/Sequencer1/Slider5,i,596
12041,/smc8/Rhythm1/PerformanceModifiers1/Button1,i,1
