0,/smc8/Melody1/Mixed1/Knob3,i,511
53,/smc8/Melody1/Mixed1/Knob3,i,383
119,/smc8/Melody1/Mixed1/Knob3,i,255
200,/smc8/Melody1/Mixed1/Knob3,i,127
285,/smc8/Melody1/Mixed1/Knob3,i,0
6252,/smc8/Melody1/Mixed1/Knob3,i,127
6887,/smc8/Melody1/Mixed1/Knob3,i,255
10568,/smc8/Melody1/Mixed1/Knob3,i,383
12967,/smc8/Melody1/Mixed1/Knob3,i,511
13052,/smc8/Melody1/Mixed1/Knob3,i,639
13185,/smc8/Melody1/Mixed1/Knob3,i,767
13568,/smc8/Melody1/Mixed1/Knob3,i,895
16168,/smc8/Melody1/Mixed1/Knob3,i,1023
