0,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,543
74,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,527
117,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,487
164,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,446
260,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,397
310,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,381
537,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,389
614,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,397
671,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,414
730,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,422
863,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,454
932,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,487
1002,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,495
1073,name_of_instrument/Melody/1/Sequencer/1/Slider/3,i,511
