0,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,552
194,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,600
260,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,665
348,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,649
384,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,641
419,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,633
478,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,576
541,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,568
646,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,560
738,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,552
840,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,560
885,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,576
916,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,608
945,name_of_instrument/Melody/1/Sequencer/1/Slider/0,i,617
